#{"t_start": 1676499012.198045, "env_id": "NetworkManagement-v1"}
r,l,t
-350.414,30,328.041587
-322.352,30,329.107751
-340.37,30,330.149879
-331.212,30,331.227023
-319.45,30,332.251556
-337.389,30,333.297276
-308.737,30,334.35052
-323.623,30,335.389855
-340.222,30,336.437061
-315.824,30,337.47301
-337.567,30,340.982404
-329.375,30,342.211127
-343.718,30,343.245323
-326.289,30,344.28283
-345.635,30,345.327351
-339.795,30,346.360866
-325.332,30,347.40681
-330.973,30,348.444921
-337.625,30,349.478092
-305.921,30,350.547419
-345.243,30,351.595474
-315.597,30,352.640897
-333.994,30,353.674316
-309.017,30,354.721928
-328.066,30,355.754256
-342.173,30,356.792594
-314.519,30,357.826902
-326.534,30,358.864773
-340.506,30,359.924276
-333.846,30,360.99606
-315.0,30,362.038577
-321.55,30,363.063205
-308.834,30,364.093943
-324.839,30,365.137956
-340.436,30,366.184765
-317.918,30,367.219979
-328.615,30,368.256257
-325.093,30,369.288287
-339.538,30,370.33515
-327.048,30,371.43365
-343.092,30,372.464216
-340.386,30,373.496569
-342.466,30,374.56692
-327.372,30,375.613595
-349.95,30,376.654617
-317.573,30,377.715948
-334.686,30,378.762465
-333.519,30,379.809781
-317.934,30,380.859284
-335.676,30,381.934938
-330.992,30,382.989532
-297.851,30,384.024039
-323.47,30,385.070094
-340.362,30,386.106157
-336.891,30,387.144707
-335.838,30,388.176632
-322.66,30,389.219922
-332.539,30,390.267723
-321.935,30,391.321132
-326.767,30,392.369049
-318.536,30,393.405002
-334.593,30,394.438391
-327.767,30,395.483098
-328.567,30,396.524239
-313.082,30,397.554977
-327.163,30,398.583373
-337.21,30,399.621572
-332.914,30,400.67157
-323.853,30,401.711298
-308.067,30,402.75851
-362.35,30,404.120056
-365.64,30,405.139893
-364.15,30,406.155851
-364.19,30,407.171827
-361.23,30,408.188339
-325.664,30,409.338259
-323.151,30,410.379753
-318.679,30,411.433192
-326.15,30,412.491152
-348.522,30,413.542294
-326.432,30,414.583812
-328.892,30,415.626393
-342.173,30,416.67905
-332.344,30,419.934993
-311.129,30,420.991664
-343.034,30,422.031466
-323.71,30,423.070552
-310.104,30,424.117908
-294.629,30,425.155878
-329.194,30,426.187829
-322.979,30,427.213678
-336.248,30,428.247871
-326.974,30,429.290145
-347.473,30,430.326129
-341.284,30,431.385395
-343.633,30,432.411868
-339.682,30,433.441959
-306.039,30,434.494734
-340.677,30,435.535275
-357.277,30,436.575903
-326.941,30,437.614562
-334.798,30,438.654352
-336.983,30,439.731018
-320.129,30,440.78513
-326.173,30,441.838703
-320.742,30,443.132415
-324.53,30,444.576104
