#{"t_start": 1676302408.6710882, "env_id": "NetworkManagement-v1"}
r,l,t
-310.323,30,46.948397
-347.769,30,47.139569
-326.614,30,47.311363
-336.376,30,47.484011
-330.29,30,47.675238
-320.002,30,47.846789
-332.447,30,48.017223
-304.087,30,48.190027
-341.164,30,48.383105
-333.093,30,48.55455
-349.956,30,48.725115
-307.466,30,48.91739
-323.91,30,49.08866
-342.06,30,49.260898
-326.507,30,49.452492
-336.926,30,49.623516
-329.498,30,49.794962
-325.111,30,49.971078
-334.152,30,50.162294
-321.534,30,50.33361
-341.676,30,50.507869
-324.72,30,50.699795
-328.854,30,50.871702
-337.795,30,51.053485
-353.198,30,51.24567
-349.181,30,51.417352
-353.001,30,51.58807
-347.19,30,51.760916
-343.899,30,51.951756
-321.775,30,52.123278
-347.666,30,52.293408
-350.009,30,52.485254
-344.965,30,52.656381
-368.382,30,52.828028
-325.159,30,53.017628
-341.642,30,53.188783
-330.594,30,53.360026
-339.658,30,53.530956
-344.35,30,53.722254
-350.374,30,53.893743
-340.108,30,54.064844
-348.611,30,54.255757
-348.537,30,54.427097
-346.085,30,54.599176
-347.751,30,54.790404
-322.413,30,54.962087
-319.97,30,55.133083
-317.227,30,55.304129
-327.899,30,55.495014
-347.238,30,55.66647
-351.006,30,55.838988
-338.901,30,56.032022
-348.271,30,56.203142
-348.268,30,56.374591
-320.869,30,56.565172
-332.872,30,56.736527
-313.962,30,56.907724
-358.347,30,57.077954
-319.285,30,57.268042
-328.561,30,57.439764
-310.563,30,57.610559
-333.642,30,57.801503
-337.98,30,57.97299
-307.081,30,58.145454
-336.137,30,58.337872
-329.222,30,58.50826
-325.585,30,58.678985
-337.524,30,58.849309
-310.398,30,59.040856
-328.807,30,59.210936
-340.51,30,59.380919
-327.346,30,59.570773
-295.845,30,59.741077
-331.126,30,59.911005
-377.841,30,60.194604
-375.651,30,60.364379
-383.261,30,60.533634
-376.781,30,60.703394
-378.171,30,60.872754
-332.205,30,61.067939
-326.803,30,61.244209
-325.299,30,61.419527
