episodes,rewards,time
1.0,-336.939,0.193217
31.002890173410403,-336.919,0.573884
61.005780346820806,-342.622,1.169207
91.0086705202312,-325.966,1.9494630000000002
121.01156069364161,-343.735,2.916881
151.014450867052,-337.723,4.072452
181.0173410404624,-342.499,5.414844
211.02023121387282,-337.978,6.9427460000000005
241.02312138728323,-339.846,8.663153000000001
271.02601156069363,-333.563,10.574162000000001
301.028901734104,-331.97,13.614027
331.03179190751445,-348.8,16.841916
361.0346820809248,-310.484,20.253594
391.03757225433526,-345.726,23.868447
421.04046242774564,-323.351,27.670414
451.0433526011561,-326.058,31.657099000000002
481.04624277456645,-335.77,35.829297000000004
511.04913294797683,-320.885,40.18849900000001
541.0520231213873,-340.817,44.731170000000006
571.0549132947976,-329.446,49.46016900000001
601.057803468208,-315.893,55.31813300000001
631.0606936416185,-327.046,61.36338400000001
661.0635838150289,-332.318,67.59223200000001
691.0664739884393,-345.358,74.01555200000001
721.0693641618496,-324.2,80.64028300000001
751.07225433526,-314.352,87.45392000000001
781.0751445086705,-309.034,94.45224400000001
811.0780346820809,-336.238,101.63705100000001
841.0809248554913,-328.321,109.00862300000001
871.0838150289017,-340.61,116.56486000000001
901.0867052023121,-347.977,125.24603
931.0895953757225,-330.303,134.11323000000002
961.0924855491329,-341.754,143.17009900000002
991.0953757225433,-330.255,152.418539
1021.0982658959537,-325.019,161.855267
1051.1011560693642,-332.497,171.493996
1081.1040462427745,-342.824,181.32057400000002
1111.106936416185,-325.259,191.33061600000002
1141.1098265895953,-329.084,201.52738700000003
1171.1127167630057,-313.502,211.91078700000003
1201.115606936416,-336.733,223.42669500000002
1231.1184971098264,-311.064,235.13477900000004
1261.121387283237,-338.272,247.02989600000004
1291.1242774566474,-343.297,259.109747
1321.1271676300578,-332.965,271.37732800000003
1351.1300578034682,-328.05,283.83118700000006
1381.1329479768785,-314.295,296.46831000000003
1411.135838150289,-345.535,309.302651
1441.1387283236993,-336.622,322.324295
1471.1416184971097,-339.725,335.530391
1501.14450867052,-340.276,349.878302
1531.1473988439307,-335.562,364.419888
1561.150289017341,-316.808,379.152581
1591.1531791907514,-348.392,394.079506
1621.1560693641618,-314.965,409.190652
1651.1589595375722,-346.466,424.489239
1681.1618497109826,-332.68,439.973908
1711.164739884393,-347.851,455.641459
1741.1676300578033,-347.354,471.503155
1771.1705202312137,-340.337,487.557339
1801.1734104046243,-324.116,504.732321
1831.1763005780347,-330.973,522.092009
1861.179190751445,-341.737,539.6511459999999
1891.1820809248554,-326.533,557.395859
1921.1849710982658,-329.344,575.327234
1951.1878612716762,-329.111,593.4447799999999
1981.1907514450866,-315.148,611.746049
2011.193641618497,-349.435,630.233533
2041.1965317919073,-342.785,649.33259
2071.199421965318,-330.47,668.616034
2101.2023121387283,-342.096,689.0559440000001
2131.2052023121387,-325.44,709.7145330000001
2161.208092485549,-346.26,730.5636210000001
2191.2109826589594,-333.777,751.6000390000002
2221.21387283237,-337.154,772.8221000000002
2251.21676300578,-323.292,794.2314080000002
2281.2196531791906,-334.785,815.8271590000002
2311.222543352601,-323.402,837.6068070000001
2341.2254335260113,-336.885,859.5821250000001
2371.2283236994217,-337.419,881.7452980000002
2401.231213872832,-315.826,905.0303400000001
2431.2341040462425,-315.616,928.5029490000002
2461.236994219653,-340.078,952.1772410000002
2491.2398843930637,-314.678,976.0384340000002
2521.242774566474,-326.065,1000.0867730000002
2551.2456647398844,-324.16,1024.3192380000003
2581.248554913295,-335.704,1048.7384900000002
2611.251445086705,-333.534,1073.3440580000001
2641.2543352601156,-344.236,1098.1334160000001
2671.257225433526,-329.521,1123.1134230000002
2701.2601156069363,-312.276,1149.2157890000003
2731.2630057803467,-350.327,1175.5130100000003
2761.265895953757,-341.502,1201.9984100000004
2791.2687861271675,-342.816,1228.6824930000005
2821.271676300578,-337.015,1255.5527840000004
2851.274566473988,-331.15,1282.6101050000004
2881.2774566473986,-344.211,1309.8515390000005
2911.280346820809,-321.588,1337.2806910000004
2941.2832369942194,-316.813,1364.8964280000005
2971.2861271676297,-321.29,1392.7038190000005
3001.28901734104,-320.103,1421.6357500000006
3031.291907514451,-347.1,1450.7548180000006
3061.2947976878613,-346.77,1480.0609030000005
3091.2976878612717,-325.078,1509.5571980000004
3121.300578034682,-344.138,1539.2516760000003
3151.3034682080925,-351.161,1569.1297770000003
3181.306358381503,-322.327,1599.1954820000003
3211.309248554913,-321.61,1629.4476930000003
3241.3121387283236,-327.522,1659.8836570000003
3271.315028901734,-337.989,1690.5063720000003
3301.3179190751443,-329.338,1722.2535610000002
3331.3208092485547,-322.735,1754.1840990000003
3361.323699421965,-317.367,1786.3010310000002
3391.3265895953755,-337.329,1818.6121650000002
3421.329479768786,-332.964,1851.1124960000002
3451.3323699421962,-324.875,1883.8092750000003
3481.3352601156066,-342.806,1916.6924670000003
3511.338150289017,-346.801,1949.7593410000004
3541.3410404624274,-315.343,1983.0129100000004
3571.343930635838,-327.13,2016.4526160000005
3601.3468208092486,-329.391,2051.0268440000004
3631.349710982659,-340.863,2085.7867590000005
3661.3526011560693,-330.006,2120.7340040000004
3691.3554913294797,-341.93,2155.8681490000004
3721.35838150289,-344.214,2191.1856610000004
3751.3612716763005,-326.122,2226.7040480000005
3781.364161849711,-323.328,2262.4156060000005
3811.3670520231212,-330.197,2298.3111180000005
3841.3699421965316,-327.569,2334.3929370000005
3871.372832369942,-331.851,2370.6616800000006
3901.3757225433524,-331.084,2408.0686120000005
3931.3786127167627,-327.236,2445.6741900000006
3961.381502890173,-321.163,2483.4637700000007
3991.3843930635835,-325.646,2521.441530000001
4021.387283236994,-355.608,2559.605828000001
4051.3901734104043,-331.389,2597.954533000001
4081.3930635838146,-344.915,2636.903292000001
4111.3959537572255,-323.787,2676.039408000001
4141.398843930636,-318.577,2715.361819000001
4171.401734104046,-319.367,2754.875598000001
4201.404624277457,-326.988,2795.508732000001
4231.407514450867,-321.893,2836.3285210000013
4261.410404624277,-315.095,2877.332604000001
4291.413294797688,-318.306,2918.523810000001
4321.416184971098,-315.587,2959.906227000001
4351.4190751445085,-309.554,3001.4955290000007
4381.421965317919,-326.28,3043.272697000001
4411.424855491329,-319.157,3085.237141000001
4441.42774566474,-332.541,3127.389032000001
4471.43063583815,-324.596,3169.725573000001
4501.43352601156,-316.877,3213.183596000001
4531.436416184971,-317.834,3256.839619000001
4561.439306358381,-330.841,3300.6830310000014
4591.4421965317915,-330.888,3344.7124690000014
4621.445086705202,-329.136,3388.9271670000016
4651.447976878612,-325.43,3433.328927000002
4681.450867052023,-325.113,3477.9209840000017
4711.453757225433,-311.202,3522.696934000002
4741.456647398843,-323.135,3567.667191000002
4771.459537572254,-327.893,3612.824732000002
4801.462427745664,-320.804,3659.106830000002
4831.465317919075,-308.653,3705.576773000002
4861.468208092485,-337.607,3752.248291000002
4891.471098265895,-302.183,3799.105009000002
4921.473988439306,-342.985,3846.1513900000023
4951.476878612717,-339.142,3893.3849660000024
4981.479768786127,-337.643,3940.8033850000024
5011.482658959538,-330.627,3988.4095850000026
5041.485549132948,-319.906,4036.2113130000025
5071.4884393063585,-335.169,4084.1980880000024
5101.491329479769,-310.776,4133.307913000002
5131.494219653179,-351.116,4182.6049470000025
5161.49710982659,-337.912,4232.094782000003
5191.5,-322.299,4281.783668000003
5221.50289017341,-323.538,4331.657278000002
5251.505780346821,-307.576,4381.717491000002
5281.508670520231,-316.353,4431.964557000002
5311.5115606936415,-289.614,4482.396866000002
5341.514450867052,-342.606,4533.016558000002
5371.517341040462,-331.323,4583.831029000002
5401.520231213873,-337.52,4635.7709460000015
5431.523121387283,-334.414,4687.8951510000015
5461.526011560693,-322.461,4740.2070490000015
5491.528901734104,-316.012,4792.7086880000015
5521.531791907514,-323.642,4845.407525000001
5551.5346820809245,-333.452,4898.290986000002
5581.537572254335,-322.754,4951.3607200000015
5611.540462427745,-327.409,5004.617230000002
5641.543352601156,-323.312,5058.057636000001
5671.546242774566,-345.676,5111.690349000001
5701.549132947976,-325.228,5166.453966000001
5731.552023121387,-326.616,5221.404355000001
5761.554913294797,-335.405,5276.539405
5791.557803468208,-316.702,5331.870168
5821.560693641618,-321.154,5387.398046
5851.563583815028,-334.209,5443.119432
5881.566473988439,-333.564,5499.02513
5911.569364161849,-315.469,5555.11835
5941.5722543352595,-337.882,5611.398596999999
5971.57514450867,-335.638,5667.866639
6001.57803468208,-348.267,5725.456207
6031.580924855491,-321.212,5783.2297
6061.583815028902,-323.707,5841.1994669999995
6091.586705202312,-323.155,5899.359401
6121.589595375723,-339.157,5958.153604
6151.592485549133,-350.025,6017.132561
6181.595375722543,-318.844,6076.304412
6211.598265895954,-346.807,6135.6695660000005
6241.601156069364,-319.443,6195.226742000001
6271.6040462427745,-302.132,6254.982089000001
6301.606936416185,-342.531,6315.864296000001
6331.609826589595,-331.588,6376.934596000001
6361.612716763006,-333.394,6438.192510000001
6391.615606936416,-326.51,6499.634745000001
6421.618497109826,-340.988,6561.273323000001
6451.621387283237,-316.075,6623.099343000002
