episodes,rewards,time
1.0,-47931.257,0.195606
31.002900290029004,-63843.803,0.582067
61.00580058005801,-56193.425,1.173872
91.00870087008701,-56268.424,2.2117139999999997
121.01160116011602,-59668.552,3.7573489999999996
151.01450145014502,-85493.182,5.786525999999999
181.01740174017402,-83960.784,8.344956
211.02030203020303,-78187.72,11.380073
241.02320232023203,-76906.544,14.912906
271.02610261026103,-76635.148,18.930844
301.02900290029004,-76128.153,24.467285
331.03190319031904,-71553.101,30.473719
361.03480348034805,-58710.7,36.975931
391.03770377037705,-45569.969,43.978414
421.04060406040605,-39985.423,51.437007
451.04350435043506,-43542.378,59.367719
481.04640464046406,-42752.363,67.785398
511.04930493049307,-34391.81,76.734984
541.0522052205221,-7996.966,86.182444
571.0551055105511,-27532.371,96.13982
601.0580058005801,-44959.496,107.639871
631.060906090609,-42374.99,119.635368
661.0638063806381,-22532.282,132.080295
691.0667066706671,-14859.316,145.010235
721.0696069606961,-20363.85,158.390526
751.072507250725,-3238.387,172.27785599999999
781.0754075407541,-2294.852,186.612347
811.0783078307832,-8520.687,201.430028
841.0812081208121,-30652.37,216.701089
871.084108410841,-20431.82,232.46696
901.0870087008701,-1277.012,249.821883
931.0899089908992,-3943.837,267.67547
961.0928092809281,-9024.172,286.037073
991.0957095709571,-22316.243,304.872248
1021.0986098609861,-19004.268,324.177841
1051.1015101510152,-2700.998,343.998892
1081.1044104410441,-11841.348,364.33732000000003
1111.107310731073,-1730.104,385.23804500000006
1141.1102110211023,-2356.305,406.70954700000004
1171.1131113111312,-2394.562,428.66410200000007
1201.1160116011602,-5387.238,452.16798000000006
1231.118911891189,-4647.154,476.21663800000005
1261.121812181218,-4855.162,500.78753400000005
1291.1247124712472,-1003.079,525.8565030000001
1321.1276127612762,-3581.227,551.4347040000001
1351.1305130513051,-7352.448,577.4925270000001
1381.1334133413343,-1978.217,604.0895660000001
1411.1363136313632,-1429.335,631.1471090000001
1441.1392139213922,-1122.988,658.6922700000001
1471.1421142114211,-2419.816,686.6930810000001
1501.14501450145,-3286.189,716.2870590000001
1531.1479147914793,-3907.539,746.3501120000001
1561.1508150815082,-1527.49,776.9099850000001
1591.1537153715371,-1046.14,807.9302270000002
1621.1566156615663,-1864.707,839.4701710000002
