episodes,rewards,time
1.0,-326.105,0.241157
31.002900290029004,-305.869,0.686437
61.00580058005801,-322.35,1.336245
91.00870087008701,-256.743,2.189282
121.01160116011602,-310.857,3.2522539999999998
151.01450145014502,-301.62,4.520275
181.01740174017402,-305.829,5.989914
211.02030203020303,-268.486,7.659174
241.02320232023203,-302.251,9.5272
271.02610261026103,-255.034,11.611130000000001
301.02900290029004,-255.841,14.942671
331.03190319031904,-252.885,18.479721
361.03480348034805,-221.208,22.219637000000002
391.03770377037705,-281.194,26.167981
421.04060406040605,-238.691,30.336260000000003
451.04350435043506,-259.222,34.718754000000004
481.04640464046406,-264.213,39.311922
511.04930493049307,-257.772,44.136983
541.0522052205221,-284.608,49.168071
571.0551055105511,-263.25,54.409561999999994
601.0580058005801,-245.755,60.869778999999994
631.060906090609,-267.434,67.54987999999999
661.0638063806381,-263.806,74.43302299999999
691.0667066706671,-278.601,81.52891
721.0696069606961,-259.047,88.840717
751.072507250725,-257.973,96.368293
781.0754075407541,-241.145,104.110147
811.0783078307832,-260.405,112.060835
841.0812081208121,-241.929,120.219411
871.084108410841,-281.763,128.587798
901.0870087008701,-259.132,138.177402
931.0899089908992,-229.321,147.976757
961.0928092809281,-253.445,157.983161
991.0957095709571,-240.157,168.19021899999998
1021.0986098609861,-218.315,178.601106
1051.1015101510152,-239.07,189.22173099999998
1081.1044104410441,-251.591,200.04270499999998
1111.107310731073,-243.447,211.061682
1141.1102110211023,-237.767,222.27694699999998
1171.1131113111312,-203.754,233.69858799999997
1201.1160116011602,-248.731,246.35469899999998
1231.118911891189,-230.319,259.21134
1261.121812181218,-278.016,272.267329
1291.1247124712472,-297.867,285.521748
1321.1276127612762,-276.719,298.980918
1351.1305130513051,-272.518,312.64340899999996
1381.1334133413343,-246.297,326.512682
1411.1363136313632,-310.133,340.587603
1441.1392139213922,-305.173,354.865132
1471.1421142114211,-312.967,369.344475
1501.14501450145,-328.631,384.98380099999997
1531.1479147914793,-302.757,400.820435
1561.1508150815082,-303.652,416.854714
1591.1537153715371,-332.618,433.084997
1621.1566156615663,-311.703,449.509072
1651.1595159515953,-342.021,466.138078
1681.1624162416242,-338.577,482.966903
1711.1653165316532,-349.341,499.994889
1741.168216821682,-347.222,517.224481
1771.1711171117113,-347.12,534.6575889999999
1801.1740174017402,-323.824,553.2821379999999
1831.1769176917692,-333.072,572.101467
1861.1798179817984,-338.538,591.118565
1891.1827182718273,-322.0,610.334177
