episodes,rewards,time
1.0,-248.724684,0.020991
31.002890173410403,-268.5892,0.048127
61.005780346820806,-255.520903,0.082191
91.0086705202312,-258.681423,0.12248300000000001
121.01156069364161,-265.952918,0.16917400000000002
151.014450867052,-256.195515,0.22204400000000002
181.0173410404624,-249.985505,0.281635
211.02023121387282,-264.782782,0.347781
241.02312138728323,-274.195609,0.42015
271.02601156069363,-258.726606,0.49851900000000005
301.028901734104,-258.562435,0.613128
331.03179190751445,-254.022691,0.734453
361.0346820809248,-264.828621,0.862685
391.03757225433526,-279.64749,0.997197
421.04046242774564,-266.507959,1.138145
451.0433526011561,-272.935127,1.285042
481.04624277456645,-266.495531,1.437822
511.04913294797683,-268.103667,1.5968959999999999
541.0520231213873,-249.070896,1.7620989999999999
571.0549132947976,-263.81161,1.933484
601.057803468208,-263.045002,2.136063
631.0606936416185,-254.949676,2.344541
661.0635838150289,-257.177801,2.559028
691.0664739884393,-279.510403,2.782048
721.0693641618496,-267.252012,3.0112360000000002
751.07225433526,-277.547545,3.2462860000000004
781.0751445086705,-270.18114,3.4876750000000003
811.0780346820809,-266.366285,3.7349270000000003
841.0809248554913,-272.804269,3.9879670000000003
871.0838150289017,-272.208359,4.2469850000000005
901.0867052023121,-263.487697,4.537199
931.0895953757225,-271.377438,4.833509
961.0924855491329,-265.886051,5.135838000000001
991.0953757225433,-258.453846,5.444308
1021.0982658959537,-270.507123,5.758761000000001
1051.1011560693642,-268.241593,6.079226
1081.1040462427745,-267.757554,6.408227
1111.106936416185,-267.660911,6.743283
1141.1098265895953,-257.30884,7.084568
1171.1127167630057,-278.976739,7.431939
1201.115606936416,-276.457676,7.81028
1231.1184971098264,-263.856699,8.194443999999999
1261.121387283237,-266.319646,8.584632
1291.1242774566474,-264.998328,8.980737
1321.1271676300578,-256.444446,9.382707
1351.1300578034682,-267.076159,9.790755
1381.1329479768785,-259.973752,10.204797000000001
1411.135838150289,-259.047698,10.62479
1441.1387283236993,-278.575602,11.053404
1471.1416184971097,-266.217882,11.488322
1501.14450867052,-267.876754,11.954187000000001
1531.1473988439307,-268.222682,12.425994000000001
1561.150289017341,-275.488795,12.903683000000001
1591.1531791907514,-260.905446,13.387436000000001
1621.1560693641618,-257.301595,13.877372000000001
1651.1589595375722,-253.975773,14.373532
1681.1618497109826,-270.963333,14.875582000000001
1711.164739884393,-268.058725,15.383692000000002
1741.1676300578033,-273.173319,15.897841000000001
1771.1705202312137,-258.132218,16.417926
1801.1734104046243,-263.612655,16.971758
1831.1763005780347,-270.462541,17.531532000000002
1861.179190751445,-262.732262,18.097289000000004
