episodes,rewards,time
1.0,-265.99352,0.026217
31.0029,-258.235326,0.064352
61.0058,-264.355567,0.113808
91.0087,-269.071447,0.174307
121.0116,-281.121144,0.629065
151.0145,-246.623688,1.095612
181.0174,-249.268857,1.573897
211.0203,-264.07261,2.063672
241.0232,-272.891212,2.946742
271.0261,-265.160221,3.840916
301.029,-268.384476,4.796881
331.0319,-270.846598,5.763871
361.0348,-254.336036,7.169578
391.03770000000003,-248.337697,8.586368
421.0406,-263.980618,10.014072
451.0435,-258.250025,11.452668000000001
481.0464,-250.36711,12.902132000000002
511.0493,-256.642947,14.747970000000002
541.0522,-258.135765,16.605480000000004
571.0551,-249.514062,18.474747000000004
601.058,-263.120255,20.400893000000003
631.0609000000001,-275.210232,22.705938000000003
661.0638,-259.800392,25.022005000000004
691.0667,-264.416924,27.352430000000005
721.0696,-266.450276,29.694836000000006
751.0725,-256.416441,32.419237
781.0754000000001,-262.685793,35.154666000000006
811.0783,-263.068987,37.904151000000006
841.0812,-269.613136,40.66475700000001
871.0841,-271.490394,43.816784000000006
901.087,-260.094504,47.02382000000001
931.0899000000001,-259.80181,50.242124000000004
961.0928,-266.039299,53.471685
991.0957,-266.809647,56.712815
1021.0986,-259.75853,60.386241
1051.1015,-270.053109,64.07091
1081.1044,-245.62551,67.770544
1111.1073000000001,-264.771228,71.481858
1141.1102,-275.170529,75.607786
1171.1131,-265.024531,79.74511000000001
1201.116,-268.862876,83.93667
1231.1189,-272.08566,88.139446
1261.1218000000001,-261.801813,92.735014
1291.1247,-270.927225,97.341688
1321.1276,-272.902207,101.95929000000001
1351.1305,-261.548715,106.58781
1381.1334,-259.575177,111.61634600000001
1411.1363000000001,-255.593763,116.69907
1441.1392,-260.952109,121.79559400000001
1471.1421,-253.005072,126.912665
1501.145,-267.759017,132.10629600000001
1531.1479,-268.737433,137.771271
1561.1508000000001,-253.367414,143.447255
1591.1537,-270.775489,149.13428900000002
1621.1566,-277.135422,154.83224800000002
1651.1595,-253.88659,160.943147
1681.1624,-245.665368,167.065079
1711.1653000000001,-252.674668,173.201125
1741.1682,-253.386196,179.348222
1771.1711,-245.506234,185.887583
1801.174,-259.31938,192.481851
1831.1769,-251.680645,199.08716800000002
1861.1798000000001,-285.899037,205.70338200000003
1891.1827,-252.645771,212.33043100000003
1921.1856,-254.257396,219.36645400000003
1951.1885,-268.337495,226.41345700000002
1981.1914,-255.988772,233.471368
2011.1943,-255.693755,240.540504
2041.1972,-263.784559,247.990734
2071.2001,-244.36252,255.452385
2101.203,-243.947278,262.969765
2131.2059,-254.352364,270.498
2161.2088,-254.396001,278.447811
2191.2117,-247.543849,286.409665
2221.2146000000002,-253.98637,294.383548
2251.2175,-263.63858,302.36915500000003
2281.2204,-254.548938,310.74917500000004
2311.2233,-255.628368,319.140569
2341.2262,-240.000093,327.543045
2371.2291,-248.395562,335.957058
2401.232,-229.454438,344.42722200000003
2431.2349,-251.0622,353.28818500000006
2461.2378,-265.71001,362.16015200000004
2491.2407,-238.699423,371.04300700000005
2521.2436000000002,-237.359384,379.93666400000006
2551.2465,-247.718934,389.2193050000001
2581.2494,-258.163272,398.5129530000001
2611.2523,-239.9089,407.8174490000001
2641.2552,-228.371693,417.1327290000001
2671.2581,-223.049543,426.8323430000001
2701.261,-239.350865,436.5897590000001
2731.2639,-245.669132,446.3580160000001
2761.2668,-237.867967,456.1370570000001
2791.2697,-247.449993,466.3283990000001
2821.2726000000002,-246.394995,476.5310490000001
2851.2755,-218.816109,486.7448250000001
2881.2784,-251.58813,496.9730300000001
2911.2813,-237.348717,507.2126000000001
2941.2842,-231.813953,517.8287320000002
2971.2871,-235.617749,528.4558700000001
3001.29,-251.940175,539.1370110000001
